Data wystawienia;Kontrahent;Przych�d;Rozch�d
18.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.12.2013;Przedsi�biorstwo Rob�t Kolejowych i In�ynieryjnych;0;1
13.12.2013;DEVCO Sp. z o.o.;0;3
13.12.2013;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;9
13.12.2013;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
12.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
12.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
11.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
06.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.12.2013;"Baseny Miejskie ""Termy Jakuba"" Sp. z o.o.";0;3
29.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
22.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.11.2013;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;14
20.11.2013;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;6
20.11.2013;Radio Wroc�aw S.A.;0;1
20.11.2013;DeLaval Operations Sp. z o.o.;0;1
19.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.11.2013;Szko�a Podstawowa Nr 1 im.Marii D�browskiej;0;1
14.11.2013;BOXMET;30;0
12.11.2013;Doosan Babcock Energy Polska so. z o.o.;0;1
12.11.2013;Biuro Koordynacji Projektu Ochrony Przeciwpowodzio;0;1
08.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
08.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
08.11.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
05.11.2013;PPHU LECH-MET Sylwester lech;0;3
05.11.2013;I2 Development Sp. z o.o. EXMED Sp.K.;0;1
25.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
25.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
24.10.2013;BOXMET;20;0
16.10.2013;Szko�a Podstawowa Nr 1;0;6
10.10.2013;"Wsp�lnota Mieszkaniowa ""Zwyci�ska 14F""";0;2
10.10.2013;Wsp�lnota Mieszkaniowa �Zwyci�ska IV� ul. Zwyci�sk;0;4
10.10.2013;BOXMET;50;0
09.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
09.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
09.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
07.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
07.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
07.10.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.10.2013;Wsp�lnota Mieszkaniowa � Mosi�na 3-21�;0;2
03.10.2013;BOXMET;20;0
30.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
30.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
27.09.2013;ILWRO Joint Venture Sp�ka z o.o.;0;1
26.09.2013;BOXMET;30;0
25.09.2013;Wsp�lnota Mieszkaniowa Z�ote Osiedle;0;3
23.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
23.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
23.09.2013;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;11
20.09.2013;DOPPELMAYER Polska Sp. z o.o.;0;2
17.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.09.2013;PHU interexe Marcin Rybka;0;2
10.09.2013;Multilayer Pipe Company Sp. z o.o.;0;1
09.09.2013;TOPACZ INVESTMENT Sp. z o.o.;0;1
04.09.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
02.09.2013;HERO-Roman �acny;0;1
28.08.2013;Zesp� Szk� Ekonomiczno-Administracyjnych;0;1
27.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
22.08.2013;BOXMET;30;0
19.08.2013;MAREK-MAREK SPӣKA JAWNA;0;2
19.08.2013;Lakiernictwo Samochodowe Krzysztof Meinert;0;2
16.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
16.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.08.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
07.08.2013;J�DREK STUDIO DEKORAL;0;2
01.08.2013;Phoenix Services Polska Sp�ka z o.o.;0;6
26.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
25.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.07.2013;BOXMET;20;0
23.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
23.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;16
23.07.2013;EBS Ink-Systems Poland Sp. z o.o.;0;2
23.07.2013;HAST Dworak Andrzej;0;1
18.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
18.07.2013;;0;1
18.07.2013;BOXMET;60;0
17.07.2013;"PRZEDSI�BIORSTWO HANDLOWO-US�UGOWE ""LiR""";0;3
16.07.2013;Rolnicza Sp�dzielnia Produkcyjna w Groblicach;0;2
15.07.2013;Cargill Poland Sp. z o.o. Oddzia� w Bielanach Wr ;0;7
12.07.2013;WESARI Investments Sp. z o.o.;0;1
11.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.07.2013;OSP Skokowa;0;2
04.07.2013;BOXMET;20;0
01.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
01.07.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.06.2013;ATM Grupa S.A.;0;1
27.06.2013;BOXMET;40;0
25.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
25.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
25.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
21.06.2013;HOUSE RENT MANAGEMENT Sp. z o.o.SKA;0;3
21.06.2013;IMPEL REAL ESTATE VD SP. Z O.O. S.K.A.;0;1
21.06.2013;KACZMARSKI INKASSO;0;1
19.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
19.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
14.06.2013;ROTATECH Polska Sp. z o.o.;0;3
12.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
11.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
11.06.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.06.2013;Zak�ad Gospodarki Komunalnej Sp. z o.o.;0;3
06.06.2013;BOXMET;50;0
29.05.2013;BRL-CENTER Polska Sp. z o.o.;0;2
28.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
28.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
28.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
28.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
27.05.2013;Wsp�lnota Mieszkaniowa przy ul. Semaforowej 31-93 ;0;12
24.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;1;0
23.05.2013;BOXMET;80;0
22.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
22.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
17.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
17.05.2013;"Przedsi�biorstwo Handlowo-Us�ugowe ""JUSTA"" ";0;1
16.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
10.05.2013;CFE POLSKA Sp. z o.o.;0;1
09.05.2013;Casus Finanse S.A;0;1
09.05.2013;Szko�a Podstawowa w Powidzku;0;1
09.05.2013;Parafia �wi�tej Tr�jcy;0;1
09.05.2013;Zak�ad Gospodarki Komunalnej i Mieszkaniowej;0;3
09.05.2013;Wsp�lnota Mieszkaniowa Tapicerska 1-7, Rymarska 19;0;1
09.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.05.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.05.2013;FPH MAGNAT sp. j. M.Jarocki, K. D�browski;0;1
25.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
25.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.04.2013;Wsp�lnota Mieszkaniowa Graniczna 1-13, Mieszcza�sk;0;7
24.04.2013;BOXMET;50;0
22.04.2013;Krawiecka 1 Sp. z o.o.;0;6
22.04.2013;Krawiecka 1 Sp. z o.o.;0;2
19.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
19.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
19.04.2013;TOPACZ INVESTMENT Sp. z o.o.;0;1
18.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
16.04.2013;"Przedsi�biorstwo Handlowo-Us�ugowe ""JUSTA"" ";0;3
11.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
11.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
11.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
11.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
11.04.2013;BOXMET;80;0
10.04.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.04.2013;ART Budownictwo sp. z o.o.;0;2
08.04.2013;Zesp� Szk� Ponadgimnazjalnych Nr 2 im. Zjednocz;0;1
03.04.2013;D+H Polska Sp. z o.o.;0;2
29.03.2013;O�rodek Techniki J�drowej POLON;0;9
27.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.03.2013;Port Lotniczy Wroc�aw S.A.;0;9
25.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
25.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.03.2013;"Przedsi�biorstwo Produkcyjno Handlowe ""GALIS""";0;1
22.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
21.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
21.03.2013;BOXMET;30;0
18.03.2013;Cargill (Polska) Sp. z o.o. Oddzia� Bielany ;0;17
13.03.2013;SCHENKER Sp. z o.o. w Warszawie Oddzia� Wroc�aw;0;1
12.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.03.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.03.2013;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;6
11.03.2013;FAM Grupa Kapita�owa SA;0;2
08.03.2013;FAM Grupa Kapita�owa SA;0;1
07.03.2013;BOXMET;20;0
05.03.2013;D+H Polska Sp. z o.o.;0;1
22.02.2013;BOXMET;40;0
21.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
21.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
21.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.02.2013;DOMINVEST Grzegorz Figura;0;2
14.02.2013;ATM System;0;1
12.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
08.02.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.02.2013;Cargill (Polska) Sp. z o.o. Oddzia� Bielany ;0;21
07.02.2013;BOXMET;30;0
06.02.2013;GS Systemy Budowlane Sp. z o.o.;0;2
31.01.2013;BOXMET;40;0
28.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
28.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
28.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
28.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.01.2013;GERO DAIRY Sp. z o.o.;0;1
25.01.2013;KOPARECZKA Tomasz Rybka;0;1
24.01.2013;"Przedsi�biorstwo Handlowo-Us�ugowe ""JUSTA"" ";0;1
23.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
23.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
22.01.2013;Casus Finanse Sp. z o.o.;0;2
17.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
17.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
15.01.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.01.2013;BOXMET;50;0
31.12.2012;;0;13
28.12.2012;DEVCO Sp. z o.o.;0;1
20.12.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
19.12.2012;Przedsi�biorstwo Rob�t Kolejowych i In�ynieryjnych;0;5
18.12.2012;Wsp�lnota Mieszkaniowa �OSIEDLE LITERACKIE�;0;5
14.12.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.12.2012;Gmina �migr�d;0;1
12.12.2012;Wsp�lnota Mieszkaniowa;0;2
12.12.2012;"Wsp�lnota Mieszkaniowa ""Partynicka""";0;4
11.12.2012;CHATEX Sp. z o.o.;0;1
06.12.2012;Przedsi�biorstwo Rob�t Kolejowych i In�ynieryjnych;0;2
06.12.2012;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
06.12.2012;BOXMET;10;0
04.12.2012;KALIZEA Polska Sp. z o.o.;0;1
03.12.2012;ARMACELL POLAND Sp. z o.o.;0;1
03.12.2012;"Wsp�lnota Mieszkaniowa ""Park O�taszyn""";0;1
29.11.2012;Przedsi�biorstwo Rob�t Kolejowych i In�ynieryjnych;0;1
29.11.2012;BOXMET;30;0
28.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;50
28.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
26.11.2012;TOPACZ INVESTMENT Sp. z o.o.;0;3
26.11.2012;Moderator- Krzysztof Rzo�ca Sp�ka komandytowa;0;5
23.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;30
23.11.2012;Dolno�l�ska Agencja Wsp�pracy Gospodarczej Sp. z ;0;3
23.11.2012;Dolno�l�ska Agencja Wsp�pracy Gospodarczej Sp. z ;0;6
22.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
22.11.2012;BOXMET;30;0
19.11.2012;Szko�a Podstawowa Nr 1;0;4
19.11.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
16.11.2012;PPHU LECH-MET Sylwester lech;0;1
15.11.2012;BOXMET;30;0
13.11.2012;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
07.11.2012;ALUCROM Sp. z o.o.;0;1
07.11.2012;BOXMET;50;0
07.11.2012;Szko�a Podstawowa Nr 80 im. Tysi�clecia Wroc�awia;0;3
05.11.2012;D+H Polska Sp. z o.o.;0;3
05.11.2012;D+H Polska Sp. z o.o.;0;1
02.11.2012;Powiatowa Stacja Sanitarno Epidemiologiczna we Wr;0;2
02.11.2012;Powiatowa Stacja Sanitarno Epidemiologiczna we Wr;0;7
30.10.2012;Boart Longyear Poland So. z o.o.;0;2
29.10.2012;"Przedsi�biorstwo Budowlano-Projektowe ""MAT""";0;1
25.10.2012;BOXMET;50;0
23.10.2012;LATEX OPONY sp�ka z ograniczon� odpowiedzialno�ci;0;3
23.10.2012;Przedszkole Zgromadzenia Si�str �w.El�biety;0;2
23.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
23.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
23.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
19.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;22
19.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
19.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
19.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
17.10.2012;Gmina �migr�d SP w Powidzku;0;2
17.10.2012;Gmina �migr�d Szko�a Podstawowa w Barkowie;0;1
17.10.2012;Gimnazjum im. Macieja Rataja w  �migrodzie;0;9
11.10.2012;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;3
11.10.2012;BOXMET;60;0
10.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
08.10.2012;GANT ZN Sp. z o.o. Kamie�skiego Biura s.k.a;0;6
08.10.2012;"GANT ZN Sp. z o.o. 74"" s.k.a.";0;3
08.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
04.10.2012;BOXMET;50;0
01.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
01.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
01.10.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
28.09.2012;Multilayer Pipe Company Sp. z o.o.;0;2
27.09.2012;Mi�osz Mi�osz Szymakowski;0;1
27.09.2012;Cargill (Polska) Sp. z o.o. Oddzia� Bielany ;0;12
26.09.2012;EBS Ink-Systems Poland Sp. z o.o.;0;7
21.09.2012;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;17
21.09.2012;Wroc�awskie Przedsiebiorstwo Budowlane Sp. z o.o.;0;4
20.09.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.09.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
13.09.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.09.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
13.09.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
13.09.2012;BOXMET;50;0
07.09.2012;EKOPOLMAL Jolanta Kole�niczenko;0;1
06.09.2012;Przedszkole Integracyjne Nr 125;0;1
03.09.2012;Gimnazjum Nr 4 im. Ojca �wi�tego Jana Paw�a II;0;1
31.08.2012;;0;1
30.08.2012;;0;1
30.08.2012;BOUWMAN GASTRO-INSTAL Sp. z o.o.;0;6
30.08.2012;Publiczne Przedszkole;0;6
24.08.2012;ILWRO Joint Venture Sp�ka z o.o.;0;2
24.08.2012;W.P.B.M. M�J DOM SA;0;4
23.08.2012;"PRZEDSI�BIORSTWO HANDLOWO-US�UGOWE ""LiR""";0;2
17.08.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
16.08.2012;Szko�a Podstawowa;0;1
16.08.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.08.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
16.08.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
10.08.2012;BWA Wroc�aw Galerie Sztuki Wsp�lczesnej;0;1
03.08.2012;ROMA INVESTMENTS PIATKIEWICZ SP.J.;0;1
02.08.2012;BOXMET;80;0
02.08.2012;Gospodarstwo Rolne Mariusz Turowski;0;1
25.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
23.07.2012;GS Systemy Budowlane Sp. z o.o.;0;1
20.07.2012;Cargill (Polska) Sp. z o.o. Oddzia� Bielany ;0;7
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.07.2012;BRL-CENTER Polska Sp. z o.o.;0;1
05.07.2012;PETER LACKE POLSKA Sp. z o.o.;0;1
05.07.2012;BOXMET;50;0
02.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.07.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
27.06.2012;IMPEL REAL ESTATE VD SP. Z O.O. S.K.A.;0;1
27.06.2012;Mierzejewski Materia�y Samoprzylepne Wojciech ;0;1
25.06.2012;DHL EXPRESS (Poland) Sp. z o.o.;0;1
25.06.2012;FAM Cynkowanie Ogniowe S.A.;0;1
22.06.2012;Przedsi�biorstwo Geologiczne we Wroc�awiu PROXIMA ;0;1
22.06.2012;Muzeum Wsp�czesne Wroc�aw;0;1
21.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
15.06.2012;Schavemaker Poland Sp. z o.o.;0;2
12.06.2012;ULTRANET Sp. z o.o.;0;6
06.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.06.2012;Zak�ad Karny Nr 2 we Wroc�awiu;0;3
06.06.2012;S�D REJONOWY DLA WROC�AWIA-FABRYCZNEJ;0;1
04.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.06.2012;KORF ISOLMATIC SP. Z O.O.;0;3
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
01.06.2012;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
31.05.2012;BOXMET;50;0
29.05.2012;;0;2
28.05.2012;KALIZEA Polska Sp. z o.o.;0;1
23.05.2012;Impel Tech Solution Sp. z o.o. ;0;3
23.05.2012;Impel Tech Solution Sp. z o.o. ;0;5
23.05.2012;AWBUD Sp. z o.o.;0;5
18.05.2012;Przedsi�biorstwo Techniczne ENERGOPIAST SP. Z o.o.;0;3
17.05.2012;BOXMET;30;0
16.05.2012;BRL-CENTER Polska Sp. z o.o.;0;1
